3,39480,3,420,30,2,108,31080,6000
4,48384,3,840,30,3,144,25620,840
3,47376,3,420,30,2,108,31080,0
2,27888,0,0,0,1,72,36540,6000
1,16520,0,0,0,0,36,42000,6000
9,91504,12,2520,120,8,324,12600,2310
8,85204,9,2100,90,7,288,12600,2100
2,28840,0,0,0,1,72,36540,6000
8,82152,9,2100,90,7,288,12600,2100
6,72156,6,1680,60,5,216,19110,1680
4,48664,3,840,30,3,144,25620,840
10,96992,12,3360,120,9,360,12600,2520
7,79940,9,1680,90,6,252,15855,1960
6,73500,6,1680,60,5,216,19110,1680
10,96460,12,3360,120,9,360,12600,2520
4,53816,3,840,30,3,144,25620,840
9,90104,12,2520,120,8,324,12600,2310
9,88928,12,2520,120,8,324,12600,2310
5,63000,6,1260,60,4,180,25620,1260
4,56672,3,840,30,3,144,25620,840
3,44688,3,420,30,2,108,31080,0
1,20328,0,0,0,0,36,42000,0
2,30856,0,0,0,1,72,36540,0
2,26824,0,0,0,1,72,36540,6000
10,95088,12,3360,120,9,360,12600,2520
5,64848,6,1260,60,4,180,25620,1260
5,69160,6,1260,60,4,180,25620,1260
5,60984,6,1260,60,4,180,25620,1260
2,25816,0,0,0,1,72,36540,6000
4,50792,3,840,30,3,144,25620,840
2,29736,0,0,0,1,72,36540,6000
1,22288,0,0,0,0,36,42000,0
10,93016,12,3360,120,9,360,12600,2520
9,91336,12,2520,120,8,324,12600,2310
8,86660,9,2100,90,7,288,12600,2100
2,35280,0,0,0,1,72,36540,0
1,17248,0,0,0,0,36,42000,6000
10,97272,12,3360,120,9,360,12600,2520
2,25536,0,0,0,1,72,36540,6000
6,73528,6,1680,60,5,216,19110,1680
6,70868,6,1680,60,5,216,19110,1680
9,90552,12,2520,120,8,324,12600,2310
9,87248,12,2520,120,8,324,12600,2310
10,97692,12,3360,120,9,360,12600,2520
5,67256,6,1260,60,4,180,25620,1260
1,17920,0,0,0,0,36,42000,6000
4,56840,3,840,30,3,144,25620,840
3,46592,3,420,30,2,108,31080,0
4,54432,3,840,30,3,144,25620,840
2,27440,0,0,0,1,72,36540,6000
1,24584,0,0,0,0,36,42000,0
10,97944,12,3360,120,9,360,12600,2520
5,61824,6,1260,60,4,180,25620,1260
8,85400,9,2100,90,7,288,12600,2100
6,72716,6,1680,60,5,216,19110,1680
3,38976,3,420,30,2,108,31080,6000
4,54264,3,840,30,3,144,25620,840
3,41888,3,420,30,2,108,31080,6000
2,35224,0,0,0,1,72,36540,0
1,17136,0,0,0,0,36,42000,6000
2,35728,0,0,0,1,72,36540,0
9,89740,12,2520,120,8,324,12600,2310
3,41552,3,420,30,2,108,31080,6000
2,30912,0,0,0,1,72,36540,0
4,57960,3,840,30,3,144,25620,840
4,54992,3,840,30,3,144,25620,840
3,44464,3,420,30,2,108,31080,0
6,72408,6,1680,60,5,216,19110,1680
1,15344,0,0,0,0,36,42000,6000
10,94668,12,3360,120,9,360,12600,2520
4,49504,3,840,30,3,144,25620,840
1,16072,0,0,0,0,36,42000,6000
6,74984,6,1680,60,5,216,19110,1680
9,90692,12,2520,120,8,324,12600,2310
9,92204,12,2520,120,8,324,12600,2310
8,85736,9,2100,90,7,288,12600,2100
10,93716,12,3360,120,9,360,12600,2520
10,97132,12,3360,120,9,360,12600,2520
8,86352,9,2100,90,7,288,12600,2100
8,83160,9,2100,90,7,288,12600,2100
4,49616,3,840,30,3,144,25620,840
5,63056,6,1260,60,4,180,25620,1260
9,87808,12,2520,120,8,324,12600,2310
7,80612,9,1680,90,6,252,15855,1960
4,52136,3,840,30,3,144,25620,840
1,19152,0,0,0,0,36,42000,6000
2,26544,0,0,0,1,72,36540,6000
8,84308,9,2100,90,7,288,12600,2100
8,83832,9,2100,90,7,288,12600,2100
7,76412,9,1680,90,6,252,15855,1960
6,71316,6,1680,60,5,216,19110,1680
4,50400,3,840,30,3,144,25620,840
5,66360,6,1260,60,4,180,25620,1260
7,76076,9,1680,90,6,252,15855,1960
3,46424,3,420,30,2,108,31080,0
5,62664,6,1260,60,4,180,25620,1260
7,76132,9,1680,90,6,252,15855,1960
8,81340,9,2100,90,7,288,12600,2100
8,82320,9,2100,90,7,288,12600,2100
2,34328,0,0,0,1,72,36540,0
5,61264,6,1260,60,4,180,25620,1260
2,30464,0,0,0,1,72,36540,6000
5,66808,6,1260,60,4,180,25620,1260
3,38024,3,420,30,2,108,31080,6000
10,97524,12,3360,120,9,360,12600,2520
8,82096,9,2100,90,7,288,12600,2100
5,59808,6,1260,60,4,180,25620,1260
1,14224,0,0,0,0,36,42000,6000
9,88172,12,2520,120,8,324,12600,2310
9,90748,12,2520,120,8,324,12600,2310
9,86996,12,2520,120,8,324,12600,2310
10,96404,12,3360,120,9,360,12600,2520
3,39536,3,420,30,2,108,31080,6000
3,46648,3,420,30,2,108,31080,0
3,42336,3,420,30,2,108,31080,0
1,14000,0,0,0,0,36,42000,6000
9,91700,12,2520,120,8,324,12600,2310
4,49168,3,840,30,3,144,25620,840
6,74452,6,1680,60,5,216,19110,1680
5,60200,6,1260,60,4,180,25620,1260
10,97860,12,3360,120,9,360,12600,2520
2,31864,0,0,0,1,72,36540,0
8,84952,9,2100,90,7,288,12600,2100
10,97020,12,3360,120,9,360,12600,2520
4,48216,3,840,30,3,144,25620,840
7,75852,9,1680,90,6,252,15855,1960
5,59584,6,1260,60,4,180,25620,1260
10,97664,12,3360,120,9,360,12600,2520
2,29008,0,0,0,1,72,36540,6000
9,89628,12,2520,120,8,324,12600,2310
3,37520,3,420,30,2,108,31080,6000
5,67592,6,1260,60,4,180,25620,1260
4,57736,3,840,30,3,144,25620,840
7,76496,9,1680,90,6,252,15855,1960
4,51464,3,840,30,3,144,25620,840
9,92176,12,2520,120,8,324,12600,2310
5,68152,6,1260,60,4,180,25620,1260
8,84084,9,2100,90,7,288,12600,2100
3,47096,3,420,30,2,108,31080,0
1,16912,0,0,0,0,36,42000,6000
9,88060,12,2520,120,8,324,12600,2310
2,32200,0,0,0,1,72,36540,0
5,63728,6,1260,60,4,180,25620,1260
4,50848,3,840,30,3,144,25620,840
3,40600,3,420,30,2,108,31080,6000
2,33544,0,0,0,1,72,36540,0
10,96236,12,3360,120,9,360,12600,2520
6,73976,6,1680,60,5,216,19110,1680
5,64568,6,1260,60,4,180,25620,1260
2,29064,0,0,0,1,72,36540,6000
6,73024,6,1680,60,5,216,19110,1680
10,94836,12,3360,120,9,360,12600,2520
4,48552,3,840,30,3,144,25620,840
7,79128,9,1680,90,6,252,15855,1960
6,72576,6,1680,60,5,216,19110,1680
2,31248,0,0,0,1,72,36540,0
6,75460,6,1680,60,5,216,19110,1680
3,43568,3,420,30,2,108,31080,0
7,80668,9,1680,90,6,252,15855,1960
1,14840,0,0,0,0,36,42000,6000
10,96264,12,3360,120,9,360,12600,2520
3,41664,3,420,30,2,108,31080,6000
1,14896,0,0,0,0,36,42000,6000
4,58464,3,840,30,3,144,25620,840
7,79240,9,1680,90,6,252,15855,1960
4,48104,3,840,30,3,144,25620,840
6,73556,6,1680,60,5,216,19110,1680
4,52024,3,840,30,3,144,25620,840
5,67760,6,1260,60,4,180,25620,1260
4,47712,3,840,30,3,144,25620,840
3,42224,3,420,30,2,108,31080,0
2,29512,0,0,0,1,72,36540,6000
1,22120,0,0,0,0,36,42000,0
2,30520,0,0,0,1,72,36540,6000
2,32256,0,0,0,1,72,36540,0
7,77112,9,1680,90,6,252,15855,1960
8,84924,9,2100,90,7,288,12600,2100
5,65688,6,1260,60,4,180,25620,1260
2,31584,0,0,0,1,72,36540,0
1,19040,0,0,0,0,36,42000,6000
1,24920,0,0,0,0,36,42000,0
7,76720,9,1680,90,6,252,15855,1960
3,43736,3,420,30,2,108,31080,0
4,50904,3,840,30,3,144,25620,840
9,91728,12,2520,120,8,324,12600,2310
8,82432,9,2100,90,7,288,12600,2100
9,91196,12,2520,120,8,324,12600,2310
5,60256,6,1260,60,4,180,25620,1260
4,48272,3,840,30,3,144,25620,840
3,46312,3,420,30,2,108,31080,0
7,77728,9,1680,90,6,252,15855,1960
6,72828,6,1680,60,5,216,19110,1680
3,41272,3,420,30,2,108,31080,6000
3,40320,3,420,30,2,108,31080,0
3,37128,3,420,30,2,108,31080,2310
2,33656,0,0,0,1,72,36540,2520
9,87976,12,2520,120,8,324,12600,2520
9,88368,12,2520,120,8,324,12600,2310
8,81508,9,2100,90,7,288,12600,0
5,69720,6,1260,60,4,180,25620,6000
1,17584,0,0,0,0,36,42000,6000
8,85232,9,2100,90,7,288,12600,1680
8,82068,9,2100,90,7,288,12600,0
1,15120,0,0,0,0,36,42000,2310
8,82852,9,2100,90,7,288,12600,2100
5,62216,6,1260,60,4,180,25620,6000
2,31304,0,0,0,1,72,36540,1960
5,59472,6,1260,60,4,180,25620,1680
4,53368,3,840,30,3,144,25620,2100
6,72744,6,1680,60,5,216,19110,2310
7,77420,9,1680,90,6,252,15855,1680
1,24024,0,0,0,0,36,42000,840
5,69440,6,1260,60,4,180,25620,840
7,80332,9,1680,90,6,252,15855,840
10,97720,12,3360,120,9,360,12600,6000
1,16128,0,0,0,0,36,42000,2310
6,74536,6,1680,60,5,216,19110,1680
1,23240,0,0,0,0,36,42000,0
4,51856,3,840,30,3,144,25620,840
10,92624,12,3360,120,9,360,12600,2520
9,89012,12,2520,120,8,324,12600,2310
8,82600,9,2100,90,7,288,12600,2100
10,97580,12,3360,120,9,360,12600,2520
6,70028,6,1680,60,5,216,19110,1680
5,65520,6,1260,60,4,180,25620,1260
8,86212,9,2100,90,7,288,12600,2100
10,96544,12,3360,120,9,360,12600,2520
4,50568,3,840,30,3,144,25620,840
6,73640,6,1680,60,5,216,19110,1680
1,19376,0,0,0,0,36,42000,6000
2,30408,0,0,0,1,72,36540,6000
7,80136,9,1680,90,6,252,15855,1960
2,33600,0,0,0,1,72,36540,0
1,16296,0,0,0,0,36,42000,6000
10,94556,12,3360,120,9,360,12600,2520
3,46088,3,420,30,2,108,31080,0
8,82012,9,2100,90,7,288,12600,2100
6,72296,6,1680,60,5,216,19110,1680
7,77280,9,1680,90,6,252,15855,1960
1,15176,0,0,0,0,36,42000,6000
9,91812,12,2520,120,8,324,12600,2310
4,53592,3,840,30,3,144,25620,840
1,15232,0,0,0,0,36,42000,6000
2,35896,0,0,0,1,72,36540,0
7,77532,9,1680,90,6,252,15855,1960
9,92288,12,2520,120,8,324,12600,2310
2,34048,0,0,0,1,72,36540,0
4,56952,3,840,30,3,144,25620,840
8,85708,9,2100,90,7,288,12600,2100
10,95592,12,3360,120,9,360,12600,2520
3,39200,3,420,30,2,108,31080,6000
5,62048,6,1260,60,4,180,25620,1260
3,42000,3,420,30,2,108,31080,6000
10,93324,12,3360,120,9,360,12600,2520
8,81956,9,2100,90,7,288,12600,2100
7,78120,9,1680,90,6,252,15855,1960
3,43344,3,420,30,2,108,31080,0
6,72912,6,1680,60,5,216,19110,1680
8,86072,9,2100,90,7,288,12600,2100
7,81116,9,1680,90,6,252,15855,1960
7,77196,9,1680,90,6,252,15855,1960
6,74004,6,1680,60,5,216,19110,1680
1,15512,0,0,0,0,36,42000,6000
4,53984,3,840,30,3,144,25620,840
9,87388,12,2520,120,8,324,12600,2310
7,77448,9,1680,90,6,252,15855,1960
3,37296,3,420,30,2,108,31080,6000
7,77700,9,1680,90,6,252,15855,1960
10,94948,12,3360,120,9,360,12600,2520
6,71540,6,1680,60,5,216,19110,1680
4,52360,3,840,30,3,144,25620,840
1,20608,0,0,0,0,36,42000,0
9,89488,12,2520,120,8,324,12600,2310
1,25088,0,0,0,0,36,42000,0
4,55328,3,840,30,3,144,25620,840
9,91784,12,2520,120,8,324,12600,2310
4,56896,3,840,30,3,144,25620,840
7,79100,9,1680,90,6,252,15855,1960
10,93604,12,3360,120,9,360,12600,2520
6,70896,6,1680,60,5,216,19110,1680
5,67368,6,1260,60,4,180,25620,1260
4,50288,3,840,30,3,144,25620,840
5,68320,6,1260,60,4,180,25620,1260
9,89656,12,2520,120,8,324,12600,2310
9,91644,12,2520,120,8,324,12600,2310
8,82544,9,2100,90,7,288,12600,2100
4,47880,3,840,30,3,144,25620,840
5,68824,6,1260,60,4,180,25620,1260
3,37464,3,420,30,2,108,31080,6000
7,77056,9,1680,90,6,252,15855,1960
2,28504,0,0,0,1,72,36540,6000
3,45024,3,420,30,2,108,31080,0
10,95732,12,3360,120,9,360,12600,2520
4,52752,3,840,30,3,144,25620,840
4,56112,3,840,30,3,144,25620,840
4,50624,3,840,30,3,144,25620,840
1,14280,0,0,0,0,36,42000,6000
7,78568,9,1680,90,6,252,15855,1960
5,68376,6,1260,60,4,180,25620,1260
3,36624,3,420,30,2,108,31080,6000
6,72464,6,1680,60,5,216,19110,1680
7,75908,9,1680,90,6,252,15855,1960
9,87304,12,2520,120,8,324,12600,2310
4,54208,3,840,30,3,144,25620,840
9,91588,12,2520,120,8,324,12600,2310
7,78624,9,1680,90,6,252,15855,1960
7,78232,9,1680,90,6,252,15855,1960
4,49896,3,840,30,3,144,25620,840
10,95844,12,3360,120,9,360,12600,2520
1,14168,0,0,0,0,36,42000,6000
9,87892,12,2520,120,8,324,12600,2310
9,89348,12,2520,120,8,324,12600,2310
2,30688,0,0,0,1,72,36540,6000
4,52416,3,840,30,3,144,25620,840
10,94024,12,3360,120,9,360,12600,2520
6,73752,6,1680,60,5,216,19110,1680
9,90888,12,2520,120,8,324,12600,2310
4,55944,3,840,30,3,144,25620,840
9,90832,12,2520,120,8,324,12600,2310
9,88424,12,2520,120,8,324,12600,2310
7,75600,9,1680,90,6,252,15855,1960
9,89712,12,2520,120,8,324,12600,2310
5,64400,6,1260,60,4,180,25620,1260
10,96908,12,3360,120,9,360,12600,2520
2,32984,0,0,0,1,72,36540,0
8,83188,9,2100,90,7,288,12600,2100
3,44800,3,420,30,2,108,31080,0
1,21392,0,0,0,0,36,42000,0
9,89152,12,2520,120,8,324,12600,2310
1,16576,0,0,0,0,36,42000,6000
1,21728,0,0,0,0,36,42000,0
2,28952,0,0,0,1,72,36540,6000
2,29792,0,0,0,1,72,36540,6000
2,30296,0,0,0,1,72,36540,6000
3,46256,3,420,30,2,108,31080,0
1,15456,0,0,0,0,36,42000,6000
9,91252,12,2520,120,8,324,12600,2310
4,58408,3,840,30,3,144,25620,840
1,21224,0,0,0,0,36,42000,0
8,82964,9,2100,90,7,288,12600,2100
3,43624,3,420,30,2,108,31080,0
5,61488,6,1260,60,4,180,25620,1260
10,93492,12,3360,120,9,360,12600,2520
6,73612,6,1680,60,5,216,19110,1680
5,69944,6,1260,60,4,180,25620,1260
9,87164,12,2520,120,8,324,12600,2310
1,24080,0,0,0,0,36,42000,0
10,93520,12,3360,120,9,360,12600,2520
3,39368,3,420,30,2,108,31080,6000
1,17472,0,0,0,0,36,42000,6000
7,75740,9,1680,90,6,252,15855,1960
6,75208,6,1680,60,5,216,19110,1680
6,70560,6,1680,60,5,216,19110,1680
6,72940,6,1680,60,5,216,19110,1680
8,82796,9,2100,90,7,288,12600,2100
10,95200,12,3360,120,9,360,12600,2520
3,37576,3,420,30,2,108,31080,6000
8,85988,9,2100,90,7,288,12600,2100
1,21336,0,0,0,0,36,42000,0
3,42168,3,420,30,2,108,31080,0
8,84056,9,2100,90,7,288,12600,2100
10,97916,12,3360,120,9,360,12600,2520
1,18368,0,0,0,0,36,42000,6000
1,14728,0,0,0,0,36,42000,6000
9,87556,12,2520,120,8,324,12600,2310
10,93212,12,3360,120,9,360,12600,2520
9,91364,12,2520,120,8,324,12600,2310
8,85596,9,2100,90,7,288,12600,2100
5,64904,6,1260,60,4,180,25620,1260
3,40488,3,420,30,2,108,31080,6000
3,44744,3,420,30,2,108,31080,0
3,36568,3,420,30,2,108,31080,6000
8,81900,9,2100,90,7,288,12600,2100
10,93296,12,3360,120,9,360,12600,2520
5,61544,6,1260,60,4,180,25620,1260
7,78064,9,1680,90,6,252,15855,1960
3,42448,3,420,30,2,108,31080,0
10,95172,12,3360,120,9,360,12600,2520
10,95900,12,3360,120,9,360,12600,2520
10,92484,12,3360,120,9,360,12600,2520
4,55888,3,840,30,3,144,25620,840
7,77028,9,1680,90,6,252,15855,1960
2,25984,0,0,0,1,72,36540,6000
9,87948,12,2520,120,8,324,12600,2310
1,22344,0,0,0,0,36,42000,0
7,80388,9,1680,90,6,252,15855,1960
6,74088,6,1680,60,5,216,19110,1680
2,29568,0,0,0,1,72,36540,6000
2,27496,0,0,0,1,72,36540,6000
5,65016,6,1260,60,4,180,25620,1260
1,17192,0,0,0,0,36,42000,6000
5,60536,6,1260,60,4,180,25620,1260
4,55720,3,840,30,3,144,25620,840
10,96068,12,3360,120,9,360,12600,2520
5,63336,6,1260,60,4,180,25620,1260
4,51800,3,840,30,3,144,25620,840
9,90524,12,2520,120,8,324,12600,2310
7,77616,9,1680,90,6,252,15855,1960
9,91280,12,2520,120,8,324,12600,2310
9,88004,12,2520,120,8,324,12600,2310
4,57008,3,840,30,3,144,25620,840
5,59024,6,1260,60,4,180,25620,1260
1,16408,0,0,0,0,36,42000,6000
3,44240,3,420,30,2,108,31080,0
9,90188,12,2520,120,8,324,12600,2310
10,96124,12,3360,120,9,360,12600,2520
10,95256,12,3360,120,9,360,12600,2520
9,88284,12,2520,120,8,324,12600,2310
1,19936,0,0,0,0,36,42000,0
1,15288,0,0,0,0,36,42000,6000
3,40992,3,420,30,2,108,31080,6000
6,70448,6,1680,60,5,216,19110,1680
1,21112,0,0,0,0,36,42000,0
9,92064,12,2520,120,8,324,12600,2310
8,84728,9,2100,90,7,288,12600,2100
3,37968,3,420,30,2,108,31080,6000
7,77868,9,1680,90,6,252,15855,1960
6,73444,6,1680,60,5,216,19110,1680
8,83132,9,2100,90,7,288,12600,2100
9,89068,12,2520,120,8,324,12600,2310
6,71092,6,1680,60,5,216,19110,1680
4,51744,3,840,30,3,144,25620,840
4,51016,3,840,30,3,144,25620,840
4,58184,3,840,30,3,144,25620,840
3,38080,3,420,30,2,108,31080,6000
9,88704,12,2520,120,8,324,12600,2310
4,49112,3,840,30,3,144,25620,840
5,61656,6,1260,60,4,180,25620,1260
8,85176,9,2100,90,7,288,12600,2100
6,71148,6,1680,60,5,216,19110,1680
9,89124,12,2520,120,8,324,12600,2310
10,94864,12,3360,120,9,360,12600,2520
5,60928,6,1260,60,4,180,25620,1260
4,52528,3,840,30,3,144,25620,840
2,31528,0,0,0,1,72,36540,0
4,56224,3,840,30,3,144,25620,840
2,30128,0,0,0,1,72,36540,6000
2,31024,0,0,0,1,72,36540,0
9,91672,12,2520,120,8,324,12600,2310
4,51296,3,840,30,3,144,25620,840
8,86324,9,2100,90,7,288,12600,2100
7,78708,9,1680,90,6,252,15855,1960
6,74424,6,1680,60,5,216,19110,1680
6,71512,6,1680,60,5,216,19110,1680
5,62496,6,1260,60,4,180,25620,1260
5,58856,6,1260,60,4,180,25620,1260
9,90020,12,2520,120,8,324,12600,2310
5,64736,6,1260,60,4,180,25620,1260
2,30576,0,0,0,1,72,36540,6000
5,60088,6,1260,60,4,180,25620,1260
5,61376,6,1260,60,4,180,25620,1260
4,48048,3,840,30,3,144,25620,840
7,77924,9,1680,90,6,252,15855,1960
5,59136,6,1260,60,4,180,25620,1260
3,37352,3,420,30,2,108,31080,6000
6,72268,6,1680,60,5,216,19110,1680
4,55776,3,840,30,3,144,25620,840
2,26712,0,0,0,1,72,36540,6000
9,90412,12,2520,120,8,324,12600,2310
7,76832,9,1680,90,6,252,15855,1960
8,85148,9,2100,90,7,288,12600,2100
5,66920,6,1260,60,4,180,25620,1260
8,86772,9,2100,90,7,288,12600,2100
8,84336,9,2100,90,7,288,12600,2100
3,43064,3,420,30,2,108,31080,0
9,87360,12,2520,120,8,324,12600,2310
8,81760,9,2100,90,7,288,12600,2100
8,84028,9,2100,90,7,288,12600,2100
1,18984,0,0,0,0,36,42000,6000
8,85540,9,2100,90,7,288,12600,2100
8,86688,9,2100,90,7,288,12600,2100
9,89292,12,2520,120,8,324,12600,2310
5,59976,6,1260,60,4,180,25620,1260
9,87696,12,2520,120,8,324,12600,2310
10,97384,12,3360,120,9,360,12600,2520
6,75264,6,1680,60,5,216,19110,1680
2,31752,0,0,0,1,72,36540,0
10,95648,12,3360,120,9,360,12600,2520
7,75768,9,1680,90,6,252,15855,1960
9,90244,12,2520,120,8,324,12600,2310
3,38640,3,420,30,2,108,31080,6000
6,73192,6,1680,60,5,216,19110,1680
7,79436,9,1680,90,6,252,15855,1960
6,74928,6,1680,60,5,216,19110,1680
8,85568,9,2100,90,7,288,12600,2100
4,58240,3,840,30,3,144,25620,840
4,51688,3,840,30,3,144,25620,840
2,27272,0,0,0,1,72,36540,6000
5,66528,6,1260,60,4,180,25620,1260
10,93240,12,3360,120,9,360,12600,2520
1,20104,0,0,0,0,36,42000,0
4,58520,3,840,30,3,144,25620,840
5,69608,6,1260,60,4,180,25620,1260
1,19880,0,0,0,0,36,42000,0
6,75096,6,1680,60,5,216,19110,1680
8,84280,9,2100,90,7,288,12600,2100
1,20720,0,0,0,0,36,42000,0
3,42896,3,420,30,2,108,31080,0
5,69216,6,1260,60,4,180,25620,1260
10,96628,12,3360,120,9,360,12600,2520
7,77336,9,1680,90,6,252,15855,1960
4,50176,3,840,30,3,144,25620,840
3,44352,3,420,30,2,108,31080,0
10,94612,12,3360,120,9,360,12600,2520
9,89908,12,2520,120,8,324,12600,2310
2,33712,0,0,0,1,72,36540,0
6,71960,6,1680,60,5,216,19110,1680
7,80780,9,1680,90,6,252,15855,1960
10,97608,12,3360,120,9,360,12600,2520
4,50512,3,840,30,3,144,25620,840
1,23688,0,0,0,0,36,42000,0
6,74956,6,1680,60,5,216,19110,1680
4,49392,3,840,30,3,144,25620,840
4,48440,3,840,30,3,144,25620,840
10,93660,12,3360,120,9,360,12600,2520
10,95032,12,3360,120,9,360,12600,2520
9,91896,12,2520,120,8,324,12600,2310
9,87444,12,2520,120,8,324,12600,2310
8,84420,9,2100,90,7,288,12600,2100
9,91448,12,2520,120,8,324,12600,2310
6,73332,6,1680,60,5,216,19110,1680
9,91868,12,2520,120,8,324,12600,2310
3,36960,3,420,30,2,108,31080,6000
2,34104,0,0,0,1,72,36540,0
2,27944,0,0,0,1,72,36540,6000
3,44128,3,420,30,2,108,31080,0
7,76188,9,1680,90,6,252,15855,1960
5,64456,6,1260,60,4,180,25620,1260
3,37744,3,420,30,2,108,31080,6000
5,59920,6,1260,60,4,180,25620,1260
1,21504,0,0,0,0,36,42000,0
1,20776,0,0,0,0,36,42000,0
10,95228,12,3360,120,9,360,12600,2520
6,75404,6,1680,60,5,216,19110,1680
9,87332,12,2520,120,8,324,12600,2310
9,89992,12,2520,120,8,324,12600,2310
1,19992,0,0,0,0,36,42000,0
2,33096,0,0,0,1,72,36540,0
1,14952,0,0,0,0,36,42000,6000
1,22960,0,0,0,0,36,42000,0
6,70336,6,1680,60,5,216,19110,1680
1,19432,0,0,0,0,36,42000,6000
9,91756,12,2520,120,8,324,12600,2310
10,93884,12,3360,120,9,360,12600,2520
7,79212,7,1680,90,6,252,15855,1960
3,40040,7,420,30,2,108,31080,6000
4,53032,7,840,30,3,144,25620,840
9,89460,5,2520,120,8,324,12600,2310
7,76272,6,1680,90,6,252,15855,1960
3,43120,0,420,30,2,108,31080,0
3,40096,8,420,30,2,108,31080,6000
10,94752,1,3360,120,9,360,12600,2520
8,86492,1,2100,90,7,288,12600,2100
10,94808,9,3360,120,9,360,12600,2520
6,70196,0,1680,60,5,216,19110,1680
3,36400,4,420,30,2,108,31080,6000
9,89432,7,2520,120,8,324,12600,2310
1,23352,8,0,0,0,36,42000,0
8,83692,5,2100,90,7,288,12600,2100
8,82376,8,2100,90,7,288,12600,2100
4,51576,5,840,30,3,144,25620,840
2,31976,8,0,0,1,72,36540,0
1,23912,9,0,0,0,36,42000,0
3,45304,0,420,30,2,108,31080,0
10,92932,2,3360,120,9,360,12600,2520
6,73668,5,1680,60,5,216,19110,1680
5,58968,2,1260,60,4,180,25620,1260
3,38752,3,420,30,2,108,31080,6000
9,91616,1,2520,120,8,324,12600,2310
3,41608,3,420,30,2,108,31080,6000
10,96292,5,3360,120,9,360,12600,2520
9,90636,6,2520,120,8,324,12600,2310
6,73696,7,1680,60,5,216,19110,1680
6,74844,8,1680,60,5,216,19110,1680
8,84196,2,2100,90,7,288,12600,2100
4,52248,7,840,30,3,144,25620,840
7,78372,0,1680,90,6,252,15855,1960
3,42616,6,420,30,2,108,31080,0
2,27552,3,0,0,1,72,36540,6000
10,94416,2,3360,120,9,360,12600,2520
9,88480,6,2520,120,8,324,12600,2310
1,18480,6,0,0,0,36,42000,6000
3,37912,3,420,30,2,108,31080,6000
10,94500,12,3360,120,9,360,12600,2520
6,72548,6,1680,60,5,216,19110,1680
9,87472,12,2520,120,8,324,12600,2310
8,84588,9,2100,90,7,288,12600,2100
9,88844,12,2520,120,8,324,12600,2310
5,66640,6,1260,60,4,180,25620,1260
10,92540,12,3360,120,9,360,12600,2520
9,89376,12,2520,120,8,324,12600,2310
4,48496,3,840,30,3,144,25620,840
6,71932,6,1680,60,5,216,19110,1680
3,39928,3,420,30,2,108,31080,6000
10,96096,12,3360,120,9,360,12600,2520
10,92568,12,3360,120,9,360,12600,2520
7,81144,9,1680,90,6,252,15855,1960
9,88900,12,2520,120,8,324,12600,2310
9,90328,12,2520,120,8,324,12600,2310
5,63672,6,1260,60,4,180,25620,1260
4,49840,3,840,30,3,144,25620,840
6,73248,6,1680,60,5,216,19110,1680
3,40544,3,420,30,2,108,31080,6000
1,18704,0,0,0,0,36,42000,6000
9,91112,12,2520,120,8,324,12600,2310
3,47040,3,420,30,2,108,31080,0
1,23744,0,0,0,0,36,42000,0
1,20160,0,0,0,0,36,42000,0
4,52920,3,840,30,3,144,25620,840
2,31360,0,0,0,1,72,36540,0
4,53144,3,840,30,3,144,25620,840
9,90048,12,2520,120,8,324,12600,2310
3,43288,3,420,30,2,108,31080,0
10,92456,12,3360,120,9,360,12600,2520
7,78736,9,1680,90,6,252,15855,1960
1,24304,0,0,0,0,36,42000,0
10,93128,12,3360,120,9,360,12600,2520
5,59080,6,1260,60,4,180,25620,1260
9,89516,12,2520,120,8,324,12600,2310
2,32424,0,0,0,1,72,36540,0
7,79408,9,1680,90,6,252,15855,1960
8,81676,9,2100,90,7,288,12600,2100
1,23856,0,0,0,0,36,42000,0
4,58688,3,840,30,3,144,25620,840
5,63448,6,1260,60,4,180,25620,1260
2,28728,0,0,0,1,72,36540,6000
7,80192,9,1680,90,6,252,15855,1960
5,61880,6,1260,60,4,180,25620,1260
4,56056,3,840,30,3,144,25620,840
4,57512,3,840,30,3,144,25620,840
1,19264,0,0,0,0,36,42000,6000
2,27048,0,0,0,1,72,36540,6000
2,34440,0,0,0,1,72,36540,0
1,21896,0,0,0,0,36,42000,0
4,55104,3,840,30,3,144,25620,840
9,90972,12,2520,120,8,324,12600,2310
4,53704,3,840,30,3,144,25620,840
4,52696,3,840,30,3,144,25620,840
2,35504,0,0,0,1,72,36540,0
1,21672,0,0,0,0,36,42000,0
1,15400,0,0,0,0,36,42000,6000
5,69776,6,1260,60,4,180,25620,1260
8,81816,9,2100,90,7,288,12600,2100
2,34832,0,0,0,1,72,36540,0
7,78288,9,1680,90,6,252,15855,1960
7,78036,9,1680,90,6,252,15855,1960
8,81620,9,2100,90,7,288,12600,2100
5,68992,6,1260,60,4,180,25620,1260
7,80248,9,1680,90,6,252,15855,1960
8,82908,9,2100,90,7,288,12600,2100
7,78316,9,1680,90,6,252,15855,1960
1,15680,0,0,0,0,36,42000,6000
8,81788,9,2100,90,7,288,12600,2100
5,66304,6,1260,60,4,180,25620,1260
2,28056,0,0,0,1,72,36540,6000
2,28448,0,0,0,1,72,36540,6000
